Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
4853,449503,en,Kill 'em All,0.005135167828674306,2017-06-06,0.5789473684210527,67,"['Action', 'Crime']","After a massive shootout, a mysterious stranger arrives at a local hospital on the brink of death. Then, a foreign gang brazenly comes to the hospital to hunt him down. His nurse, the sole surviving witness to the follow-up shootout, must face an FBI interrogation that unlocks a plot of international intrigue and revenge.",0.0,96.0,When you don't know who to trust...
4854,1592,en,Primal Fear,0.004518947689233388,1996-03-06,0.8105263157894737,2315,"['Crime', 'Drama', 'Mystery', 'Thriller']","An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime.",0.8615913510810738,129.0,"Sooner or later, a man who wears two faces forgets which one is real."
4855,459202,en,Boo 2! A Madea Halloween,0.003658831624621785,2017-10-20,0.6,426,"['Horror', 'Comedy']","Madea and the gang encounter monsters, goblins and boogeymen at a haunted campground.",0.4058238823299513,103.0,Peek-A-Boo.
4856,773,en,Little Miss Sunshine,0.00337762472861178,2006-07-26,0.8105263157894737,5332,"['Comedy', 'Drama']","A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",0.844017978458206,102.0,A family on the verge of a breakdown
4857,355506,en,Siren,0.003264906321970899,2016-12-02,0.631578947368421,187,['Horror'],A bachelor party becomes a savage fight for survival when the groomsmen unwittingly unleash a fabled predator upon the festivities. Feature film adapted from the V/H/S (2012) anthology segment 'Amateur Night.',0.0,82.0,No Man Can Resist Her. All Men Should.
4858,1089,en,Point Break,0.004930546609650267,1991-01-31,0.7473684210526315,2586,"['Action', 'Thriller', 'Crime']","In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.",0.7013553851605211,122.0,100% Pure Adrenaline!
4859,446696,en,Life Itself,0.007885575500124108,2018-09-21,0.7684210526315789,375,"['Drama', 'Romance']","As a young New York couple goes from college romance to marriage and the birth of their first child, the unexpected twists of their journey create reverberations that echo over continents and through lifetimes.",0.06715132744998988,118.0,Life will surprise you
4861,169219,en,The Dyatlov Pass Incident,0.003458530623273876,2013-02-27,0.6105263157894736,457,"['Thriller', 'Mystery']","In February of 1959, nine Russian hikers ventured into a remote area of the Ural Mountains. Two weeks later, all of them were found dead. What happened is a mystery that has baffled investigators and researchers for decades. It has become known as the Dyatlov Pass Incident.  When five ambitious American college students are issued a grant to return to the site of the original events, they gear up with the belief that they can uncover and document the truth of what happened to the supposedly experienced hikers. But what they find is more shocking than anything they could have imagined. Retracing the steps of the Russians' ill-fated journey, the students are plagued by strange and increasingly terrifying phenomena that suggest that in spite of the desolate surroundings, they are not alone. The forces at work in the Dyatlov Pass Incident have been waiting for them.",0.04380616116649737,100.0,History always repeats itself.
4862,592,en,The Conversation,0.0059116287691935495,1974-04-07,0.7999999999999999,1167,"['Crime', 'Drama', 'Mystery']","Surveillance expert Harry Caul is hired by a mysterious client's brusque aide to tail a young couple. Tracking the pair through San Francisco's Union Square, Caul and his associate Stan manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger.",0.03711143467281711,113.0,Harry Caul is an invader of privacy. The best in the business.
4864,437620,ja,ReLIFE,0.0027731870010148586,2017-04-15,0.8315789473684211,50,"['Comedy', 'Drama', 'Romance']","Arata Kaizaki is 27-years-old and unemployed. He quit his prior job after working for the company for 3 months. Arata Kaizaki decides to take part in a research program. He takes medication that makes him look younger and he is to attend high school for a year. There, he falls in love with female high school student Chizuru Hishiro.",0.0,120.0,
4865,399248,en,Beirut,0.0037562328958654734,2018-04-11,0.6631578947368421,412,"['Action', 'Thriller', 'Drama']","In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success.",0.06094448198222215,110.0,"Beirut, 1982: The Paris of the Middle East Was Burning"
4866,268238,en,The Second Best Exotic Marigold Hotel,0.004636771807673334,2015-02-26,0.6736842105263158,561,"['Drama', 'Comedy']",As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,0.7218952040590708,122.0,
4867,10304,en,Starship Troopers 2: Hero of the Federation,0.005322115429932352,2004-04-20,0.4421052631578947,401,"['Adventure', 'Horror', 'Action', 'Science Fiction']","In the sequel to Paul Verhoeven's loved/reviled sci-fi film, a group of troopers taking refuge in an abandoned outpost after fighting alien bugs, failing to realize that more danger lays in wait.",0.0,88.0,They're Coming Back to Wipe Us Out!
4868,553,en,Dogville,0.004712964737597832,2003-05-19,0.8210526315789473,1831,"['Crime', 'Drama', 'Thriller']","A barren soundstage is stylishly utilized to create a minimalist small-town setting in which a mysterious woman named Grace hides from the criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.",0.14005650576967782,178.0,A quiet little town not far from here.
4869,9618,en,Tango & Cash,0.0030630343323771246,1989-12-22,0.6736842105263158,1397,"['Action', 'Adventure', 'Comedy', 'Thriller']","Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.",0.5323947140621893,104.0,Two of L.A.'s top rival cops are going to have to work together... Even if it kills them.
4870,229756,ja,劇場版 花咲くいろは HOME SWEET HOME,0.002337630509848525,2013-03-09,0.6421052631578946,30,"['Animation', 'Drama', 'Comedy']","While sorting through a mess of books in the staff room, Ohana happens upon one of Denroku's log books from long ago. Within it, it recounts a story of Ohana's mom when she was the same age as her.",0.0,66.0,
4871,921,en,Cinderella Man,0.004123844145398103,2005-06-02,0.7894736842105263,1658,"['Romance', 'Drama', 'History']","The true story of boxer Jim Braddock who, in the 1920s following his retirement, makes a surprise comeback in order to get him and his family out of a socially poor state.",0.9113284652646796,144.0,One man's extraordinary fight to save the family he loved.
4872,423988,en,Kill Switch,0.004539370536429646,2017-06-01,0.5052631578947367,180,"['Science Fiction', 'Action', 'Thriller']",A pilot battles to save his family and the planet after an experiment for unlimited energy goes wrong.,0.0,91.0,Worlds will collide
4873,310593,it,Youth,0.00404725846841214,2015-05-20,0.7263157894736842,1599,"['Comedy', 'Drama']","Two lifelong friends bond whilst vacationing in a luxury Swiss Alps lodge as they ponder retirement. While Fred has no plans to resume his musical career despite the urging of his loving daughter Lena, Mick is intent on finishing the screenplay for what may be his last important film for his muse Brenda. And where will inspiration lead their younger friend Jimmy, an actor grasping to make sense of his next performance?",0.016792504376840323,118.0,
4874,11319,en,The Rescuers,0.0068915326875524305,1977-06-22,0.7157894736842104,1946,"['Fantasy', 'Family', 'Animation', 'Adventure']","What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.",0.5979463959414936,78.0,Two tiny agents vs. the world's wickedest woman in a dazzling animated adventure!
4875,9531,en,Superman III,0.004711393749351967,1983-06-17,0.5789473684210527,1271,"['Comedy', 'Science Fiction', 'Action', 'Adventure']","Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",0.6368609677530348,125.0,If the world's most powerful computer can control even Superman...no one on earth is safe.
